Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
NY-CMP-55560,Email,Working Women,6.00,"Google, Email",10980.00,868.00,421.00,302.00,167006.00,626.48,-0.12,English,14.49,Youth,03-02-2025
NY-CMP-55561,Email,Premium Shoppers,27.00,"Email, WhatsApp, YouTube",80695.00,6384.00,2634.00,1659.00,660282.00,91.80,3.34,Hindi,13.23,Tier 2 City Customers,15-11-2024
NY-CMP-55562,Email,Youth,10.00,Facebook,62059.00,7276.00,3336.00,2123.00,1169773.00,68.98,6.99,Hindi,20.52,College Students,07-07-2024
NY-CMP-55563,Social Media,Premium Shoppers,26.00,Facebook,34901.00,2025.00,496.00,292.00,204108.00,237.84,1.94,Tamil,8.06,Tier 2 City Customers,09-03-2024
NY-CMP-55564,Email,College Students,19.00,YouTube,49813.00,7288.00,4096.00,2415.00,1714650.00,66.78,9.63,Tamil,27.70,Premium Shoppers,23-09-2024
NY-CMP-55565,Influencer,Premium Shoppers,17.00,Instagram,65870.00,8010.00,2769.00,1771.00,784553.00,163.36,1.71,Tamil,19.05,Working Women,16-08-2024
NY-CMP-55566,Social Media,Tier 2 City Customers,15.00,Instagram,72407.00,2921.00,1279.00,596.00,200256.00,179.78,0.87,Tamil,6.62,Tier 2 City Customers,26-10-2024
NY-CMP-55567,Social Media,College Students,30.00,"Google, YouTube",69597.00,1413.00,704.00,336.00,166656.00,692.15,-0.28,English,3.52,Premium Shoppers,22-05-2025
NY-CMP-55568,Influencer,Youth,14.00,"Google, Email, Instagram",99763.00,9653.00,4767.00,1781.00,1280539.00,138.40,4.20,English,16.24,Tier 2 City Customers,21-09-2024
NY-CMP-55569,Email,Youth,20.00,Facebook,46259.00,5703.00,2589.00,807.00,342975.00,81.04,4.24,Tamil,19.67,Premium Shoppers,19-10-2024
NY-CMP-55570,Influencer,College Students,6.00,"WhatsApp, Email, Instagram",59854.00,4559.00,2698.00,1498.00,888314.00,34.52,16.18,English,14.63,Tier 2 City Customers,14-03-2025
NY-CMP-55571,Influencer,Premium Shoppers,6.00,Google,46063.00,4949.00,1909.00,879.00,222387.00,138.71,0.82,Tamil,16.80,Working Women,28-07-2024
NY-CMP-55572,Influencer,Premium Shoppers,29.00,Facebook,89878.00,5731.00,3213.00,1554.00,537684.00,134.09,1.58,Tamil,11.68,Premium Shoppers,01-01-2025
NY-CMP-55573,Influencer,College Students,16.00,WhatsApp,32230.00,2156.00,904.00,320.00,163200.00,872.72,-0.42,Tamil,10.49,College Students,07-09-2024
NY-CMP-55574,Paid Ads,Tier 2 City Customers,30.00,Facebook,14610.00,2065.00,846.00,412.00,298700.00,660.84,0.10,English,22.74,Youth,26-12-2024
NY-CMP-55575,Influencer,College Students,29.00,YouTube,13914.00,1165.00,619.00,302.00,231030.00,213.62,2.58,Tamil,14.99,Premium Shoppers,29-01-2025
NY-CMP-55576,SEO,Working Women,22.00,"YouTube, Facebook",39132.00,4047.00,1049.00,393.00,218115.00,472.58,0.17,Bengali,14.03,College Students,24-08-2024
NY-CMP-55577,Email,College Students,28.00,"WhatsApp, Instagram",56193.00,3177.00,1577.00,560.00,178080.00,315.92,0.01,Hindi,9.46,Working Women,23-05-2025
NY-CMP-55578,Email,College Students,26.00,Facebook,52294.00,6625.00,1699.00,937.00,240809.00,119.51,1.15,Bengali,17.71,Premium Shoppers,14-05-2025
NY-CMP-55579,Influencer,Tier 2 City Customers,21.00,"YouTube, Google",87520.00,8232.00,3121.00,2302.00,895478.00,104.42,2.73,Tamil,15.60,College Students,12-01-2024
NY-CMP-55580,Email,Working Women,22.00,"YouTube, Facebook, Email",34335.00,3622.00,1004.00,506.00,376464.00,433.42,0.72,Tamil,14.95,College Students,02-11-2025
NY-CMP-55581,SEO,Working Women,13.00,Instagram,78338.00,8306.00,4155.00,2196.00,957456.00,43.96,8.92,English,18.71,Tier 2 City Customers,22-02-2025
NY-CMP-55582,Email,Working Women,12.00,"YouTube, Google, Instagram",68539.00,2459.00,873.00,451.00,107789.00,661.75,-0.64,Tamil,5.52,College Students,31-03-2025
NY-CMP-55583,Social Media,College Students,29.00,Instagram,61394.00,7124.00,1847.00,575.00,311075.00,365.64,0.48,English,15.55,Tier 2 City Customers,07-04-2024
NY-CMP-55584,SEO,Youth,16.00,"YouTube, Facebook, Instagram",20995.00,841.00,337.00,103.00,30488.00,673.31,-0.56,Bengali,6.10,Premium Shoppers,28-09-2024
NY-CMP-55585,SEO,College Students,22.00,Google,51336.00,3513.00,1306.00,437.00,265696.00,349.15,0.74,Tamil,10.24,Working Women,16-08-2024
NY-CMP-55586,Paid Ads,Working Women,14.00,"Email, Google",14290.00,2108.00,1034.00,704.00,156288.00,348.39,-0.36,Bengali,26.91,Working Women,09-08-2024
NY-CMP-55587,Influencer,Youth,5.00,"Facebook, Google, Email",90917.00,3960.00,1324.00,483.00,133791.00,315.52,-0.12,English,6.34,Youth,12-12-2024
NY-CMP-55588,Influencer,Premium Shoppers,8.00,Email,88320.00,6421.00,3711.00,2641.00,1460473.00,43.31,11.77,Tamil,14.46,College Students,29-07-2024
NY-CMP-55589,Influencer,Premium Shoppers,9.00,Email,65832.00,6777.00,2178.00,803.00,636779.00,245.78,2.23,Bengali,14.82,College Students,30-01-2025
NY-CMP-55590,Influencer,Youth,15.00,"Google, Email",54590.00,1157.00,526.00,246.00,129888.00,581.90,-0.09,Hindi,3.53,Tier 2 City Customers,11-05-2024
NY-CMP-55591,Social Media,College Students,9.00,Email,49841.00,2528.00,1145.00,914.00,668134.00,267.06,1.74,Bengali,9.20,Premium Shoppers,26-07-2024
NY-CMP-55592,SEO,Premium Shoppers,5.00,"YouTube, Facebook",23656.00,1055.00,230.00,114.00,42408.00,635.94,-0.42,Bengali,5.91,College Students,31-03-2025
NY-CMP-55593,Influencer,Youth,26.00,"WhatsApp, Google",86692.00,6480.00,1906.00,1225.00,331975.00,52.15,4.20,English,11.09,College Students,13-07-2024
NY-CMP-55594,Social Media,College Students,18.00,"Email, Instagram, WhatsApp",57790.00,8019.00,1839.00,1151.00,852891.00,238.27,2.11,English,19.05,Youth,25-05-2025
NY-CMP-55595,SEO,College Students,6.00,"Google, Email",33345.00,1476.00,612.00,241.00,95918.00,543.60,-0.27,Tamil,6.98,Working Women,22-10-2024
NY-CMP-55596,Influencer,Tier 2 City Customers,19.00,"Google, WhatsApp",48506.00,5996.00,3066.00,1444.00,815860.00,51.18,10.04,Tamil,21.66,College Students,27-03-2025
NY-CMP-55597,Email,Tier 2 City Customers,18.00,WhatsApp,48671.00,2892.00,1365.00,824.00,209296.00,209.52,0.21,Bengali,10.44,Premium Shoppers,14-03-2025
NY-CMP-55598,Paid Ads,Working Women,15.00,"Email, YouTube",13440.00,1980.00,859.00,291.00,132987.00,892.95,-0.49,English,23.29,Tier 2 City Customers,16-02-2025
NY-CMP-55599,SEO,Working Women,21.00,"Google, Facebook, WhatsApp",32283.00,3771.00,863.00,690.00,364320.00,201.96,1.61,Tamil,16.49,Youth,28-07-2024
NY-CMP-55600,Email,Premium Shoppers,29.00,"YouTube, Google",64614.00,2425.00,743.00,403.00,238979.00,537.55,0.10,Tamil,5.53,Premium Shoppers,05-10-2025
NY-CMP-55601,Paid Ads,Tier 2 City Customers,30.00,"WhatsApp, Google, Facebook",95170.00,3967.00,969.00,406.00,172956.00,508.31,-0.16,English,5.61,Working Women,23-01-2025
NY-CMP-55602,Email,Youth,7.00,Google,35835.00,2405.00,735.00,226.00,177184.00,1056.92,-0.26,Hindi,9.39,Tier 2 City Customers,29-10-2024
NY-CMP-55603,SEO,Premium Shoppers,7.00,"WhatsApp, Google, YouTube",48026.00,5493.00,2038.00,1439.00,756914.00,61.37,7.57,Bengali,18.68,College Students,20-02-2025
NY-CMP-55604,Influencer,Working Women,6.00,"Email, Google",21987.00,556.00,191.00,113.00,48364.00,2598.12,-0.84,Bengali,3.91,College Students,15-04-2025
NY-CMP-55605,Influencer,Youth,13.00,Facebook,42464.00,4515.00,2080.00,1365.00,773955.00,122.38,3.63,Tamil,18.75,Tier 2 City Customers,12-06-2024
NY-CMP-55606,SEO,Tier 2 City Customers,6.00,"WhatsApp, Facebook, Google",66022.00,9493.00,4120.00,1301.00,377290.00,111.98,1.59,Hindi,22.59,Tier 2 City Customers,16-06-2025
NY-CMP-55607,SEO,Tier 2 City Customers,15.00,"WhatsApp, Facebook, Instagram",84202.00,4885.00,2681.00,2074.00,898042.00,72.99,4.93,Tamil,11.45,Tier 2 City Customers,24-04-2025
NY-CMP-55608,Influencer,Premium Shoppers,14.00,"Facebook, WhatsApp, Email",89872.00,5548.00,2698.00,906.00,616080.00,138.14,3.92,Bengali,10.18,Youth,07-08-2024
NY-CMP-55609,SEO,College Students,18.00,Google,31734.00,3113.00,1029.00,534.00,330012.00,162.00,2.81,Tamil,14.73,Premium Shoppers,14-07-2024
NY-CMP-55610,Influencer,College Students,22.00,"Instagram, Email, WhatsApp",43187.00,5537.00,2491.00,925.00,460650.00,306.78,0.62,Hindi,20.73,Youth,26-02-2025
NY-CMP-55611,SEO,Tier 2 City Customers,8.00,Instagram,54226.00,4459.00,2479.00,1802.00,412658.00,58.97,2.88,Tamil,16.12,Working Women,17-10-2024
NY-CMP-55612,Influencer,College Students,8.00,Instagram,53010.00,1207.00,382.00,155.00,44485.00,517.61,-0.45,English,3.29,Youth,29-12-2024
NY-CMP-55613,Influencer,Working Women,23.00,"YouTube, Facebook, Instagram",87899.00,7258.00,3700.00,1873.00,835358.00,83.96,4.31,Bengali,14.60,Premium Shoppers,18-02-2025
NY-CMP-55614,Influencer,College Students,30.00,Email,75050.00,5694.00,1964.00,888.00,281496.00,285.18,0.11,Tamil,11.39,Working Women,03-05-2025
NY-CMP-55615,Social Media,Working Women,29.00,"Instagram, Google",62213.00,7958.00,3965.00,1579.00,813185.00,85.92,4.99,Tamil,21.70,Youth,07-10-2024
NY-CMP-55616,Email,Youth,5.00,"Instagram, Facebook",59697.00,4743.00,2786.00,1646.00,403270.00,30.93,6.92,Tamil,15.37,Premium Shoppers,10-09-2024
NY-CMP-55617,SEO,College Students,27.00,Facebook,45014.00,2473.00,1311.00,676.00,512408.00,228.31,2.32,Hindi,9.91,Tier 2 City Customers,12-04-2024
NY-CMP-55618,Paid Ads,Premium Shoppers,25.00,Google,29264.00,2002.00,1170.00,600.00,264000.00,276.30,0.59,English,12.89,Youth,31-07-2024
NY-CMP-55619,SEO,Working Women,28.00,"Email, Facebook, YouTube",61083.00,8689.00,2585.00,1214.00,524448.00,133.64,2.23,Bengali,20.44,College Students,09-01-2024
NY-CMP-55620,Email,Youth,21.00,"YouTube, Facebook",57728.00,7104.00,2750.00,2077.00,1102887.00,69.63,6.63,Bengali,20.67,Tier 2 City Customers,14-07-2024
NY-CMP-55621,Influencer,Working Women,12.00,"YouTube, Email, Facebook",21650.00,3164.00,1370.00,433.00,200912.00,581.45,-0.20,Bengali,22.94,Working Women,17-01-2025
NY-CMP-55622,Email,College Students,26.00,Google,75221.00,7703.00,3779.00,1523.00,939691.00,170.73,2.61,Bengali,17.29,College Students,30-10-2024
NY-CMP-55623,Influencer,College Students,12.00,"Instagram, Google, WhatsApp",15030.00,1850.00,897.00,291.00,120183.00,936.89,-0.56,Bengali,20.21,Working Women,18-11-2024
NY-CMP-55624,SEO,Youth,24.00,Google,24820.00,2663.00,729.00,364.00,98644.00,237.28,0.14,English,15.13,Premium Shoppers,16-12-2024
NY-CMP-55625,SEO,Youth,8.00,"YouTube, Facebook, Google",80710.00,6745.00,3495.00,1208.00,535144.00,109.14,3.06,Hindi,14.18,Working Women,27-09-2024
NY-CMP-55626,Social Media,Tier 2 City Customers,14.00,Google,80657.00,1866.00,552.00,232.00,179336.00,222.44,2.48,Hindi,3.29,Working Women,22-10-2024
NY-CMP-55627,Social Media,Working Women,20.00,"YouTube, WhatsApp, Email",15098.00,2205.00,682.00,479.00,133641.00,311.41,-0.10,Hindi,22.29,Youth,05-07-2025
NY-CMP-55628,Paid Ads,Working Women,20.00,WhatsApp,95947.00,12093.00,6618.00,4909.00,1521790.00,58.73,4.28,Hindi,24.62,Working Women,25-04-2025
NY-CMP-55629,SEO,Working Women,13.00,YouTube,57213.00,3245.00,1870.00,1303.00,294478.00,114.50,0.97,Hindi,11.22,Youth,28-01-2025
NY-CMP-55630,Paid Ads,Premium Shoppers,11.00,"Email, Google",86947.00,5860.00,2241.00,970.00,694520.00,308.86,1.32,English,10.43,Premium Shoppers,23-08-2024
NY-CMP-55631,Paid Ads,Tier 2 City Customers,30.00,"Instagram, WhatsApp, Email",25551.00,1202.00,349.00,227.00,142102.00,935.33,-0.33,Hindi,6.96,Tier 2 City Customers,11-02-2024
NY-CMP-55632,SEO,Youth,26.00,"Instagram, Email",21139.00,1042.00,525.00,352.00,180576.00,167.48,2.06,Bengali,9.08,Working Women,28-07-2024
NY-CMP-55633,SEO,Premium Shoppers,20.00,Google,60916.00,4772.00,2628.00,797.00,220769.00,273.05,0.01,Hindi,13.46,Working Women,24-02-2025
NY-CMP-55634,Influencer,College Students,24.00,Email,25418.00,2741.00,1108.00,487.00,194313.00,489.20,-0.18,Hindi,17.06,Working Women,02-06-2025
NY-CMP-55635,SEO,Tier 2 City Customers,20.00,"Instagram, Google",34827.00,3464.00,2063.00,835.00,291415.00,264.92,0.32,Bengali,18.27,Premium Shoppers,05-05-2025
NY-CMP-55636,Influencer,Premium Shoppers,14.00,"Instagram, WhatsApp, Email",10822.00,1445.00,591.00,242.00,81796.00,556.63,-0.39,English,21.05,Tier 2 City Customers,28-10-2024
NY-CMP-55637,Paid Ads,Premium Shoppers,14.00,Email,74426.00,2289.00,1265.00,865.00,619340.00,70.30,9.18,English,5.94,Tier 2 City Customers,06-02-2025
NY-CMP-55638,Social Media,College Students,30.00,"Email, Google, Facebook",32848.00,1836.00,700.00,314.00,69080.00,364.93,-0.40,Tamil,8.68,Tier 2 City Customers,26-10-2024
NY-CMP-55639,Social Media,Tier 2 City Customers,15.00,Instagram,94089.00,2666.00,962.00,336.00,129360.00,360.78,0.07,Bengali,4.21,College Students,23-09-2024
NY-CMP-55640,Email,Premium Shoppers,27.00,Email,65384.00,6795.00,3993.00,2488.00,512528.00,79.82,1.58,Hindi,20.30,Tier 2 City Customers,30-10-2024
NY-CMP-55641,Paid Ads,Working Women,18.00,Google,24022.00,1436.00,342.00,254.00,83312.00,357.77,-0.08,English,8.46,Working Women,27-03-2025
NY-CMP-55642,SEO,Tier 2 City Customers,11.00,Facebook,15847.00,1472.00,816.00,260.00,128180.00,777.75,-0.37,Tamil,16.08,Tier 2 City Customers,22-09-2024
NY-CMP-55643,Social Media,Working Women,26.00,"Email, WhatsApp, Instagram",69046.00,6173.00,3526.00,2810.00,2144030.00,84.33,8.05,Tamil,18.12,Youth,13-10-2024
NY-CMP-55644,Influencer,Tier 2 City Customers,30.00,WhatsApp,78178.00,9270.00,5409.00,3514.00,2122456.00,37.88,14.95,Tamil,23.27,Tier 2 City Customers,10-11-2024
NY-CMP-55645,Social Media,Premium Shoppers,21.00,Google,21776.00,3042.00,1602.00,804.00,324816.00,184.50,1.19,English,25.02,College Students,31-08-2024
NY-CMP-55646,Social Media,College Students,7.00,"Facebook, YouTube, Email",51332.00,3114.00,1542.00,1109.00,753011.00,166.42,3.08,Tamil,11.23,Working Women,03-02-2025
NY-CMP-55647,Email,Youth,19.00,YouTube,56868.00,5580.00,3151.00,1619.00,1198060.00,149.10,3.96,English,18.20,Premium Shoppers,22-07-2024
NY-CMP-55648,Paid Ads,Tier 2 City Customers,11.00,"WhatsApp, Google, Facebook",50757.00,7183.00,3707.00,2873.00,1218152.00,95.28,3.45,Bengali,27.12,College Students,13-08-2024
NY-CMP-55649,Paid Ads,Youth,13.00,Email,94604.00,14042.00,7247.00,4187.00,1314718.00,42.37,6.41,Tamil,26.93,Tier 2 City Customers,21-09-2024
NY-CMP-55650,Influencer,Working Women,11.00,WhatsApp,79559.00,8877.00,4770.00,2812.00,601768.00,85.62,1.50,English,20.69,Working Women,09-11-2024
NY-CMP-55651,Social Media,Premium Shoppers,16.00,Email,15303.00,1861.00,1058.00,781.00,261635.00,254.81,0.31,English,24.18,Working Women,31-10-2024
NY-CMP-55652,SEO,Premium Shoppers,25.00,"Instagram, YouTube",62600.00,4887.00,2644.00,1523.00,922938.00,98.21,5.17,Tamil,14.46,Working Women,08-01-2024
NY-CMP-55653,Social Media,Tier 2 City Customers,14.00,Instagram,37122.00,3584.00,1063.00,553.00,275947.00,330.97,0.51,Hindi,14.01,Premium Shoppers,04-11-2025
NY-CMP-55654,Email,Working Women,5.00,"Instagram, Facebook",30824.00,2751.00,1472.00,828.00,350244.00,137.58,2.07,Tamil,16.39,Tier 2 City Customers,14-06-2025
NY-CMP-55655,SEO,College Students,17.00,"YouTube, Instagram, Google",15224.00,1065.00,462.00,297.00,140184.00,818.01,-0.42,Hindi,11.98,Working Women,31-07-2024
NY-CMP-55656,Paid Ads,College Students,20.00,"Email, WhatsApp, Google",31797.00,757.00,392.00,237.00,105465.00,340.38,0.31,Hindi,4.36,College Students,04-05-2025
NY-CMP-55657,SEO,Youth,11.00,"Facebook, YouTube, Instagram",13553.00,1458.00,703.00,418.00,189772.00,314.08,0.45,Hindi,19.03,College Students,07-08-2024
NY-CMP-55658,Influencer,Working Women,9.00,"Facebook, Google, Instagram",36492.00,2514.00,1070.00,502.00,388548.00,534.67,0.45,Tamil,11.20,Working Women,25-05-2025
NY-CMP-55659,Email,College Students,20.00,YouTube,70290.00,2353.00,606.00,381.00,240030.00,509.80,0.24,English,4.75,Working Women,31-07-2024
NY-CMP-55660,Email,Youth,18.00,"WhatsApp, Email",37661.00,5262.00,3070.00,1863.00,789912.00,53.17,6.97,Bengali,27.07,Premium Shoppers,28-12-2024
NY-CMP-55661,SEO,Premium Shoppers,17.00,"Facebook, Email",28558.00,3444.00,1478.00,1038.00,806526.00,286.71,1.71,Hindi,20.87,Tier 2 City Customers,11-05-2024
NY-CMP-55662,Social Media,Tier 2 City Customers,24.00,"Email, Instagram, YouTube",86488.00,8600.00,3972.00,1824.00,483360.00,104.72,1.53,Bengali,16.65,College Students,21-05-2025
NY-CMP-55663,Email,Tier 2 City Customers,27.00,"Instagram, Google, Email",54627.00,3060.00,939.00,721.00,346080.00,102.17,3.70,Hindi,8.64,Tier 2 City Customers,27-03-2025
NY-CMP-55664,SEO,Tier 2 City Customers,17.00,WhatsApp,83044.00,11228.00,4978.00,3867.00,2633427.00,72.11,8.44,Hindi,24.17,Premium Shoppers,08-11-2024
NY-CMP-55665,Social Media,Working Women,12.00,Google,10075.00,721.00,414.00,166.00,106406.00,1206.33,-0.47,Bengali,12.91,Youth,19-10-2024
NY-CMP-55666,Social Media,Premium Shoppers,6.00,"WhatsApp, Facebook",57829.00,3706.00,1209.00,864.00,437184.00,177.41,1.85,Bengali,9.99,Working Women,15-10-2024
NY-CMP-55667,Paid Ads,College Students,21.00,"WhatsApp, Google, Facebook",47434.00,5696.00,3036.00,2038.00,1171850.00,123.51,3.66,Tamil,22.71,Working Women,18-01-2025
NY-CMP-55668,SEO,Premium Shoppers,26.00,"Facebook, Email",12052.00,1754.00,679.00,398.00,151240.00,744.68,-0.49,Tamil,23.49,Working Women,21-05-2025
NY-CMP-55669,SEO,Youth,26.00,"Google, Email",10098.00,1330.00,579.00,420.00,105000.00,469.08,-0.47,Bengali,23.06,Tier 2 City Customers,05-04-2025
NY-CMP-55670,Influencer,College Students,26.00,YouTube,44578.00,5719.00,2002.00,1551.00,339669.00,168.12,0.30,Hindi,20.80,Youth,24-03-2025
NY-CMP-55671,Influencer,Youth,16.00,"YouTube, Facebook",99586.00,10275.00,3725.00,1182.00,459798.00,226.85,0.71,Tamil,15.25,Working Women,06-11-2025
NY-CMP-55672,Paid Ads,Youth,27.00,"Google, Facebook",34613.00,1850.00,572.00,432.00,194832.00,583.63,-0.23,Hindi,8.25,Youth,25-01-2025
NY-CMP-55673,Influencer,Tier 2 City Customers,14.00,"Instagram, YouTube",51076.00,1130.00,424.00,132.00,102168.00,407.98,0.90,Hindi,3.30,Youth,30-09-2024
NY-CMP-55674,Email,Working Women,16.00,"YouTube, Instagram, Email",84611.00,9341.00,4904.00,1738.00,1173150.00,168.37,3.01,English,18.89,Tier 2 City Customers,18-08-2024
NY-CMP-55675,Influencer,Premium Shoppers,30.00,"YouTube, Google, Facebook",94744.00,11819.00,5634.00,3705.00,2360085.00,29.61,20.52,Tamil,22.33,Premium Shoppers,27-03-2025
NY-CMP-55676,Paid Ads,Tier 2 City Customers,25.00,"Email, Instagram, Google",55950.00,5604.00,2200.00,724.00,571236.00,181.97,3.34,Hindi,15.24,College Students,23-08-2024
NY-CMP-55677,Social Media,Youth,20.00,Facebook,97282.00,10751.00,3700.00,2090.00,769120.00,115.52,2.19,English,17.00,College Students,16-07-2024
NY-CMP-55678,Influencer,College Students,8.00,Facebook,59443.00,1644.00,443.00,349.00,80968.00,745.18,-0.69,Tamil,4.10,Premium Shoppers,23-08-2024
NY-CMP-55679,Paid Ads,Tier 2 City Customers,13.00,Email,90784.00,11068.00,4436.00,3507.00,2037567.00,34.96,15.62,Tamil,20.94,Tier 2 City Customers,30-07-2024
NY-CMP-55680,SEO,Youth,22.00,"WhatsApp, YouTube, Google",54125.00,5371.00,2310.00,1115.00,359030.00,146.20,1.20,Tamil,16.25,Working Women,11-06-2024
NY-CMP-55681,Social Media,Working Women,20.00,"Email, Facebook, Google",24898.00,948.00,278.00,124.00,58652.00,436.98,0.08,Bengali,5.42,Tier 2 City Customers,31-12-2024
NY-CMP-55682,Paid Ads,College Students,13.00,Email,48065.00,6202.00,2410.00,1076.00,432552.00,211.13,0.90,Tamil,20.16,Tier 2 City Customers,02-09-2025
NY-CMP-55683,Influencer,Youth,28.00,Google,31459.00,3704.00,2146.00,695.00,410050.00,335.88,0.76,English,20.80,Premium Shoppers,08-11-2024
NY-CMP-55684,Social Media,Working Women,27.00,"Instagram, WhatsApp, Facebook",50942.00,5512.00,2028.00,666.00,169830.00,238.11,0.07,English,16.11,Tier 2 City Customers,04-02-2025
NY-CMP-55685,Social Media,Tier 2 City Customers,28.00,Google,91954.00,6299.00,1907.00,834.00,433680.00,124.17,3.19,Bengali,9.83,Premium Shoppers,04-04-2025
NY-CMP-55686,Email,Youth,5.00,"YouTube, Google, Facebook",50648.00,1322.00,448.00,330.00,191070.00,844.93,-0.31,Bengali,4.15,Premium Shoppers,17-09-2024
NY-CMP-55687,Email,Premium Shoppers,16.00,"Email, WhatsApp, Google",80802.00,6225.00,3062.00,2371.00,1401261.00,21.42,26.59,Bengali,14.43,Youth,23-07-2024
NY-CMP-55688,Social Media,Youth,12.00,"Facebook, WhatsApp, Email",42769.00,4550.00,2709.00,1806.00,1013166.00,92.75,5.05,Bengali,21.20,Premium Shoppers,25-11-2024
NY-CMP-55689,Paid Ads,Working Women,16.00,Email,50631.00,4867.00,1942.00,715.00,420420.00,254.90,1.31,Bengali,14.86,Premium Shoppers,05-10-2025
NY-CMP-55690,SEO,Tier 2 City Customers,19.00,"Email, Google",80892.00,2388.00,1431.00,863.00,498814.00,261.50,1.21,Bengali,5.79,College Students,09-01-2024
NY-CMP-55691,Email,Youth,9.00,"Google, YouTube",22456.00,1841.00,541.00,212.00,148612.00,946.25,-0.26,Tamil,11.55,Premium Shoppers,24-11-2024
NY-CMP-55692,Paid Ads,Working Women,8.00,"WhatsApp, YouTube",16552.00,1522.00,547.00,237.00,152391.00,687.13,-0.06,Bengali,13.93,Youth,06-02-2025
NY-CMP-55693,Email,Premium Shoppers,9.00,"YouTube, Email, Google",37764.00,4160.00,2062.00,1407.00,1031331.00,159.39,3.60,Bengali,20.20,Premium Shoppers,24-02-2025
NY-CMP-55694,Email,College Students,8.00,Facebook,74515.00,2343.00,1119.00,619.00,464250.00,468.25,0.60,English,5.48,Youth,08-11-2024
NY-CMP-55695,SEO,Working Women,7.00,"YouTube, Facebook",22390.00,575.00,254.00,94.00,45684.00,558.07,-0.13,Tamil,4.12,Working Women,12-09-2024
NY-CMP-55696,Paid Ads,Youth,28.00,"Google, Email",34615.00,1830.00,659.00,483.00,123165.00,594.75,-0.57,Tamil,8.59,Youth,22-01-2025
NY-CMP-55697,Paid Ads,Premium Shoppers,10.00,"Instagram, Facebook, WhatsApp",95827.00,6776.00,1431.00,498.00,290334.00,460.85,0.27,Tamil,9.08,Tier 2 City Customers,11-10-2024
NY-CMP-55698,Email,College Students,25.00,"Instagram, Email, Facebook",40840.00,1332.00,296.00,104.00,42328.00,553.48,-0.26,Tamil,4.24,College Students,15-04-2025
NY-CMP-55699,Email,College Students,28.00,"YouTube, Google, Facebook",49761.00,3030.00,634.00,502.00,335336.00,122.24,4.46,Bengali,8.37,College Students,11-02-2024
NY-CMP-55700,Influencer,College Students,7.00,"Facebook, Instagram, YouTube",15495.00,1950.00,571.00,421.00,211763.00,224.95,1.24,Hindi,18.99,Working Women,28-05-2025
NY-CMP-55701,Email,Working Women,23.00,WhatsApp,12692.00,850.00,227.00,106.00,63706.00,856.59,-0.30,Tamil,9.32,Working Women,05-08-2025
NY-CMP-55702,Email,Premium Shoppers,29.00,"WhatsApp, Facebook",14091.00,1670.00,487.00,371.00,251167.00,208.37,2.25,English,17.94,Premium Shoppers,22-01-2025
NY-CMP-55703,SEO,Youth,14.00,"WhatsApp, Instagram, YouTube",95134.00,3352.00,1235.00,716.00,197616.00,152.27,0.81,Hindi,5.57,Premium Shoppers,07-10-2024
NY-CMP-55704,Paid Ads,Premium Shoppers,29.00,"WhatsApp, Email",42991.00,3813.00,2283.00,879.00,311166.00,159.48,1.22,Bengali,16.22,Working Women,16-04-2025
NY-CMP-55705,Paid Ads,Working Women,23.00,"Email, YouTube, Google",81691.00,1909.00,846.00,625.00,465000.00,173.59,3.29,Hindi,4.14,Tier 2 City Customers,23-01-2025
NY-CMP-55706,Social Media,College Students,10.00,WhatsApp,27114.00,4057.00,936.00,531.00,149742.00,164.78,0.71,Hindi,20.37,Premium Shoppers,31-01-2025
NY-CMP-55707,Social Media,College Students,28.00,YouTube,51615.00,4125.00,1100.00,366.00,281454.00,589.40,0.30,English,10.83,Premium Shoppers,04-07-2025
NY-CMP-55708,Paid Ads,Tier 2 City Customers,25.00,"WhatsApp, Facebook, Email",73970.00,1535.00,648.00,316.00,106176.00,344.45,-0.02,Tamil,3.38,Premium Shoppers,26-11-2024
NY-CMP-55709,Paid Ads,Working Women,12.00,"Facebook, Google, Instagram",10630.00,1358.00,347.00,228.00,54492.00,619.92,-0.61,English,18.18,Youth,25-01-2025
NY-CMP-55710,Influencer,Working Women,22.00,"YouTube, Email, Google",80238.00,2571.00,1514.00,558.00,323082.00,122.26,3.74,Bengali,5.79,College Students,22-07-2024
NY-CMP-55711,Social Media,College Students,14.00,Instagram,79241.00,10337.00,3395.00,2517.00,979113.00,58.61,5.64,Hindi,20.51,Working Women,19-11-2024
NY-CMP-55712,Social Media,Tier 2 City Customers,6.00,"Email, WhatsApp, Google",18704.00,1334.00,676.00,300.00,181200.00,528.18,0.14,English,12.35,Working Women,15-10-2024
NY-CMP-55713,Influencer,College Students,28.00,"WhatsApp, Instagram",64024.00,1676.00,609.00,469.00,263578.00,534.43,0.05,English,4.30,Premium Shoppers,28-01-2025
NY-CMP-55714,Social Media,Premium Shoppers,5.00,"Instagram, WhatsApp, Google",40676.00,2401.00,1351.00,467.00,126557.00,299.04,-0.09,English,10.37,Premium Shoppers,16-06-2025
NY-CMP-55715,SEO,Premium Shoppers,5.00,"Email, WhatsApp",23985.00,1226.00,311.00,194.00,141814.00,447.70,0.63,Tamil,7.22,College Students,04-06-2025
